order_id,product_id,category,region,sales_amount,quantity,customer_age,customer_gender,order_date
1709,1008,Electronics,West,2629.91,7,31,Female,4/18/2024
1710,1071,Accessories,South,1518.52,4,64,Female,1/9/2024
1711,1166,Home Goods,East,2616.48,9,29,Male,4/19/2024
1712,1153,Home Goods,North,1194.36,3,33,Non-Binary,2/22/2024
1713,1135,Accessories,West,270.77,6,44,Non-Binary,1/17/2024
1714,1038,Apparel,North,3574.21,10,21,Non-Binary,4/13/2024
1715,1015,Electronics,East,1884.77,4,50,Non-Binary,3/19/2024
1716,1100,Accessories,West,546.23,9,49,Female,5/6/2024
1717,1026,Electronics,West,2900.55,9,62,Female,2/16/2024
1718,1156,Home Goods,West,1567.95,10,18,Male,4/19/2024
1719,1178,Electronics,West,1103.4,4,28,Male,4/15/2024
1720,1110,Apparel,South,478.92,9,37,Female,3/16/2024
1721,1133,Apparel,East,1428.99,10,54,Female,3/16/2024
1722,1166,Home Goods,West,1752.71,7,26,Female,1/27/2024
1723,1136,Apparel,East,313,1,55,Non-Binary,4/13/2024
1724,1126,Electronics,North,1958.47,4,31,Female,5/27/2024
1725,1076,Sneakers,East,433.18,7,39,Female,1/4/2024
1726,1135,Accessories,North,1279.74,3,61,Non-Binary,2/22/2024
1727,1027,Sneakers,East,3530.91,9,47,Male,2/2/2024
1728,1193,Electronics,East,1428.53,4,46,Female,5/10/2024
1729,1076,Sneakers,East,3445.96,10,23,Non-Binary,3/3/2024
1730,1021,Apparel,North,247.06,5,62,Male,1/1/2024
1731,1088,Apparel,North,235.66,1,25,Female,5/27/2024
1732,1060,Sneakers,South,212.56,4,55,Female,3/17/2024
1733,1055,Apparel,South,543.43,6,19,Non-Binary,3/4/2024
1734,1095,Home Goods,North,65.68,3,68,Male,2/2/2024
1735,1193,Electronics,South,1349.86,3,57,Female,1/22/2024
1736,1171,Home Goods,North,871.18,2,28,Female,1/7/2024
1737,1023,Home Goods,North,1039.21,9,47,Male,5/2/2024
1738,1076,Sneakers,East,1040.89,5,22,Non-Binary,4/18/2024
1739,1194,Electronics,South,786.63,2,44,Non-Binary,2/8/2024
1740,1176,Home Goods,East,1150,3,47,Male,2/7/2024
1741,1059,Apparel,South,1902.43,5,56,Male,1/12/2024
1742,1126,Electronics,West,163.77,6,20,Non-Binary,2/1/2024
1743,1015,Electronics,North,3747.29,8,25,Female,1/14/2024
1744,1102,Home Goods,South,1911.18,8,49,Female,3/12/2024
1745,1004,Apparel,West,1292.47,4,55,Non-Binary,5/28/2024
1746,1178,Electronics,East,1518.71,5,53,Female,3/7/2024
1747,1075,Accessories,South,592.49,2,43,Female,3/26/2024
1748,1149,Home Goods,South,348.75,6,37,Male,3/27/2024
1749,1180,Accessories,South,273.02,2,37,Male,4/7/2024
1750,1064,Electronics,South,230.32,3,30,Female,1/29/2024
1751,1028,Apparel,East,3701.41,8,32,Male,4/30/2024
1752,1198,Sneakers,North,1256.88,4,45,Non-Binary,5/28/2024
1753,1174,Sneakers,South,2307.05,8,45,Non-Binary,3/3/2024
1754,1102,Home Goods,East,1069.84,7,53,Female,5/26/2024
1755,1056,Accessories,West,3178.16,7,57,Female,3/22/2024
1756,1120,Apparel,West,186.51,3,38,Non-Binary,1/30/2024
1757,1112,Apparel,South,40.64,1,56,Non-Binary,3/31/2024
1758,1003,Home Goods,South,1369.68,5,38,Female,2/13/2024
1759,1091,Sneakers,South,280.86,2,63,Female,4/10/2024
1760,1195,Sneakers,West,76.41,6,63,Female,3/14/2024
1761,1042,Sneakers,South,956.92,2,27,Non-Binary,2/13/2024
1762,1114,Home Goods,West,1950.79,10,69,Male,1/12/2024
1763,1057,Sneakers,West,1422.4,3,61,Female,1/20/2024
1764,1143,Accessories,West,3470.12,8,42,Female,1/30/2024
1765,1028,Apparel,South,1049.22,6,31,Non-Binary,4/25/2024
1766,1052,Sneakers,North,1458.51,3,35,Male,5/22/2024
1767,1198,Sneakers,West,194.74,2,46,Male,1/10/2024
1768,1085,Accessories,West,348.37,4,19,Non-Binary,5/16/2024
1769,1187,Accessories,North,353.72,6,20,Male,5/15/2024
1770,1154,Apparel,North,359.89,4,47,Male,5/30/2024
1771,1196,Home Goods,South,2142.13,10,21,Male,3/16/2024
1772,1059,Apparel,North,1059.51,5,34,Non-Binary,4/23/2024
1773,1115,Electronics,West,773.58,2,20,Non-Binary,1/15/2024
1774,1152,Electronics,West,573.96,6,48,Non-Binary,2/11/2024
1775,1102,Home Goods,West,1058.39,3,40,Female,4/12/2024
1776,1080,Home Goods,West,312.1,5,35,Male,2/21/2024
1777,1076,Sneakers,North,1016.67,8,39,Male,1/30/2024
1778,1065,Apparel,East,1624.17,4,27,Female,4/7/2024
1779,1102,Home Goods,West,1969.09,7,39,Female,1/13/2024
1780,1094,Electronics,East,553.06,5,58,Non-Binary,2/1/2024
1781,1012,Electronics,West,968.29,2,69,Male,3/1/2024
1782,1053,Apparel,West,251.47,1,56,Non-Binary,1/21/2024
1783,1105,Apparel,East,242.41,1,20,Female,3/10/2024
1784,1121,Electronics,South,2486.27,6,25,Male,5/9/2024
1785,1013,Sneakers,North,1858.42,4,23,Female,4/6/2024
1786,1073,Accessories,West,116.44,1,61,Male,4/11/2024
1787,1158,Accessories,West,305.69,4,44,Non-Binary,5/20/2024
1788,1137,Home Goods,South,1102.24,8,41,Non-Binary,4/8/2024
1789,1022,Apparel,East,454.4,3,58,Male,5/27/2024
1790,1197,Accessories,North,3489.49,10,50,Female,5/11/2024
1791,1121,Electronics,West,339.15,3,29,Female,5/7/2024
1792,1081,Apparel,East,1751.52,5,34,Non-Binary,4/23/2024
1793,1006,Accessories,West,1580.23,5,62,Non-Binary,1/16/2024
1794,1168,Accessories,West,2973.86,8,18,Female,4/7/2024
1795,1089,Sneakers,North,3101.9,9,54,Male,4/15/2024
1796,1107,Sneakers,East,3745.39,9,52,Non-Binary,5/21/2024
1797,1148,Sneakers,North,1618.9,9,36,Male,2/10/2024
1798,1007,Sneakers,North,2050.39,6,23,Female,2/5/2024
1799,1012,Electronics,East,1920.71,4,45,Male,4/27/2024
1800,1075,Accessories,South,201.79,1,64,Non-Binary,2/23/2024
1801,1182,Sneakers,North,650.33,4,50,Female,4/3/2024
1802,1142,Sneakers,North,1029.3,4,26,Non-Binary,1/3/2024
1803,1020,Apparel,South,253.26,3,45,Female,1/22/2024
1804,1015,Electronics,West,3473.12,7,54,Male,4/23/2024
1805,1117,Home Goods,South,427.14,6,54,Female,4/12/2024
1806,1016,Home Goods,West,2238.9,7,21,Male,5/30/2024
1807,1156,Home Goods,North,2931.37,10,23,Non-Binary,4/15/2024
1808,1136,Apparel,East,92.54,8,18,Non-Binary,1/29/2024
1809,1117,Home Goods,South,1028.02,10,37,Non-Binary,4/6/2024
1810,1180,Accessories,East,642.85,5,57,Female,3/14/2024
1811,1088,Apparel,East,2371.14,8,23,Male,4/23/2024
1812,1029,Apparel,North,934.4,8,35,Female,4/18/2024
1813,1192,Electronics,East,382.1,3,34,Male,5/19/2024
1814,1123,Accessories,North,2131.14,5,56,Male,2/29/2024
1815,1109,Accessories,North,2242.85,6,64,Female,4/13/2024
1816,1056,Accessories,South,21.45,1,34,Female,2/4/2024
1817,1157,Electronics,South,496.31,1,55,Female,5/30/2024
1818,1175,Accessories,South,3190.93,10,44,Female,5/26/2024
1819,1138,Apparel,North,1407.54,7,21,Female,3/8/2024
1820,1090,Accessories,South,112.02,1,23,Non-Binary,1/1/2024
1821,1077,Apparel,East,532.22,3,27,Female,2/20/2024
1822,1024,Electronics,East,914.04,2,18,Non-Binary,2/5/2024
1823,1050,Apparel,East,3905.97,10,65,Non-Binary,5/1/2024
1824,1155,Apparel,West,73.78,4,45,Female,2/20/2024
1825,1049,Apparel,North,1348.63,3,26,Female,2/4/2024
1826,1137,Home Goods,West,499.01,5,28,Female,2/3/2024
1827,1012,Electronics,South,880.08,2,68,Female,1/13/2024
1828,1013,Sneakers,East,1253.82,8,43,Non-Binary,5/19/2024
1829,1107,Sneakers,North,810.12,4,64,Female,5/10/2024
1830,1067,Accessories,East,842.21,8,29,Female,1/14/2024
1831,1124,Apparel,South,2619.19,8,40,Female,4/12/2024
1832,1145,Sneakers,West,332.22,7,51,Male,1/17/2024
1833,1098,Accessories,West,3442.79,7,59,Female,1/7/2024
1834,1040,Sneakers,East,829.78,3,59,Female,5/15/2024
1835,1066,Electronics,North,1132.26,7,59,Female,2/2/2024
1836,1131,Accessories,North,455.55,1,54,Non-Binary,2/20/2024
1837,1179,Sneakers,South,1085.35,8,28,Non-Binary,3/18/2024
1838,1104,Electronics,North,3786.71,10,38,Male,4/14/2024
1839,1041,Home Goods,South,2239.64,8,62,Male,5/22/2024
1840,1144,Sneakers,North,2621.78,7,65,Non-Binary,5/1/2024
1841,1125,Apparel,North,796.92,10,19,Non-Binary,3/19/2024
1842,1091,Sneakers,South,3948.68,8,59,Male,4/18/2024
1843,1049,Apparel,North,240.46,3,27,Male,5/8/2024
1844,1005,Sneakers,West,3436.14,7,28,Non-Binary,4/27/2024
1845,1137,Home Goods,East,723.42,10,57,Female,3/1/2024
1846,1182,Sneakers,North,1077.99,8,48,Male,3/18/2024
1847,1166,Home Goods,East,401.78,1,54,Female,3/29/2024
1848,1104,Electronics,West,1090.14,3,37,Female,5/27/2024
1849,1065,Apparel,South,1271.36,4,40,Female,3/22/2024
1850,1100,Accessories,West,1096.72,7,36,Male,2/16/2024
1851,1130,Electronics,East,2691.44,7,52,Male,3/5/2024
1852,1173,Home Goods,East,3329.42,7,66,Female,3/26/2024
1853,1160,Sneakers,South,3949.82,8,68,Non-Binary,1/10/2024
1854,1112,Apparel,West,40.07,2,31,Male,1/1/2024
1855,1176,Home Goods,West,1662.57,7,39,Non-Binary,2/8/2024
1856,1083,Apparel,North,1362.26,3,45,Male,1/4/2024
1857,1172,Sneakers,West,1632.62,4,25,Non-Binary,5/15/2024
1858,1114,Home Goods,North,4094.71,9,19,Male,1/27/2024
1859,1062,Accessories,West,2222.27,9,28,Male,1/15/2024
1860,1159,Apparel,North,280.82,9,36,Female,1/25/2024
1861,1150,Electronics,West,4070.89,9,24,Female,2/20/2024
1862,1133,Apparel,West,2638.04,6,61,Non-Binary,1/23/2024
1863,1123,Accessories,West,3977.48,9,48,Non-Binary,1/2/2024
1864,1063,Home Goods,South,1949.7,4,66,Non-Binary,4/3/2024
1865,1108,Electronics,East,4802.19,10,64,Male,5/26/2024
1866,1183,Apparel,North,575.13,7,43,Female,3/30/2024
1867,1033,Apparel,East,3426.37,8,50,Male,1/30/2024
1868,1177,Accessories,East,1886.06,6,70,Non-Binary,4/12/2024
1869,1079,Sneakers,South,671.66,4,36,Female,3/28/2024
1870,1020,Apparel,East,770.9,6,46,Non-Binary,5/6/2024
1871,1192,Electronics,North,1220.06,8,34,Non-Binary,1/10/2024
1872,1175,Accessories,North,1275.7,3,37,Female,5/23/2024
1873,1112,Apparel,North,1387.04,3,56,Male,4/30/2024
1874,1192,Electronics,South,1349.62,7,32,Non-Binary,3/18/2024
1875,1182,Sneakers,South,1179.99,7,68,Male,2/19/2024
1876,1095,Home Goods,East,196.68,8,23,Female,5/12/2024
1877,1011,Apparel,West,140.9,1,59,Female,4/25/2024
1878,1076,Sneakers,South,477.48,2,22,Female,4/11/2024
1879,1133,Apparel,West,1394.85,3,18,Female,4/23/2024
1880,1027,Sneakers,North,892.27,6,46,Non-Binary,5/23/2024
1881,1125,Apparel,South,45.84,2,22,Female,3/20/2024
1882,1010,Sneakers,South,878.23,7,44,Female,3/6/2024
1883,1042,Sneakers,South,1655.23,7,27,Non-Binary,5/13/2024
1884,1049,Apparel,South,1163.84,7,64,Male,1/4/2024
1885,1145,Sneakers,West,2487.61,7,38,Female,1/4/2024
1886,1085,Accessories,East,982.15,7,60,Non-Binary,3/19/2024
1887,1172,Sneakers,West,1567.57,5,20,Male,4/6/2024
1888,1199,Accessories,West,829.33,7,33,Male,3/21/2024
1889,1039,Accessories,East,1691.59,4,23,Non-Binary,2/21/2024
1890,1047,Home Goods,South,1048.2,3,36,Male,4/21/2024
1891,1151,Accessories,North,4852.13,10,43,Non-Binary,3/5/2024
1892,1068,Apparel,East,921.88,3,62,Non-Binary,5/3/2024
1893,1033,Apparel,North,837.98,9,25,Female,4/12/2024
1894,1181,Sneakers,West,3853.6,9,24,Female,4/13/2024
1895,1113,Apparel,North,3088.5,9,23,Non-Binary,3/2/2024
1896,1085,Accessories,South,4477.76,9,23,Male,5/7/2024
1897,1176,Home Goods,West,1084.17,10,39,Female,4/27/2024
1898,1076,Sneakers,South,3745.97,9,63,Female,2/13/2024
1899,1141,Sneakers,East,732.63,2,22,Female,3/9/2024
1900,1033,Apparel,East,2697.56,6,46,Non-Binary,1/11/2024
1901,1031,Home Goods,West,3118.48,7,45,Male,5/14/2024
1902,1086,Electronics,South,2245.34,5,67,Female,5/12/2024
1903,1030,Accessories,South,825.86,4,65,Male,4/27/2024
1904,1078,Electronics,West,113.84,8,23,Non-Binary,5/21/2024
1905,1165,Electronics,West,419.1,2,68,Female,4/23/2024
1906,1019,Accessories,North,2137.99,6,20,Male,3/25/2024
1907,1073,Accessories,South,2118.35,5,46,Male,4/29/2024
1908,1015,Electronics,West,344.9,1,31,Non-Binary,1/5/2024
1909,1071,Accessories,West,760.47,4,57,Female,2/22/2024
1910,1025,Sneakers,North,908.14,8,50,Female,2/12/2024
1911,1052,Sneakers,North,27.07,2,23,Non-Binary,3/1/2024
1912,1016,Home Goods,East,407.29,9,53,Male,3/15/2024
1913,1140,Sneakers,North,725.4,4,54,Male,1/24/2024
1914,1144,Sneakers,South,2162.17,7,39,Non-Binary,1/31/2024
1915,1127,Accessories,East,2820.48,6,20,Female,4/27/2024
1916,1102,Home Goods,North,97.99,8,63,Female,1/23/2024
1917,1133,Apparel,East,893.05,2,37,Non-Binary,1/29/2024
1918,1090,Accessories,East,66.11,2,51,Male,2/15/2024
1919,1110,Apparel,South,685.75,5,25,Non-Binary,3/20/2024
1920,1035,Home Goods,North,1516.41,4,46,Male,3/29/2024
1921,1134,Electronics,North,2168.81,10,39,Male,5/1/2024
1922,1173,Home Goods,North,1822.04,10,34,Male,1/28/2024
1923,1012,Electronics,West,2731.49,10,19,Female,3/16/2024
1924,1037,Electronics,West,396.04,4,67,Male,3/12/2024
1925,1185,Apparel,South,603.27,5,18,Female,4/28/2024
1926,1017,Accessories,South,3793.68,10,36,Non-Binary,1/7/2024
1927,1125,Apparel,West,438.48,3,57,Male,4/16/2024
1928,1116,Electronics,South,941.3,2,27,Female,4/27/2024
1929,1126,Electronics,East,475.09,2,18,Female,2/2/2024
1930,1119,Home Goods,West,102.59,5,51,Female,4/5/2024
1931,1125,Apparel,South,900.38,3,20,Female,2/21/2024
1932,1186,Electronics,South,3609.96,9,26,Female,5/27/2024
1933,1030,Accessories,South,149.3,9,33,Female,2/1/2024
1934,1131,Accessories,East,2227.98,9,22,Male,2/2/2024
1935,1047,Home Goods,West,4036.81,9,70,Female,3/7/2024
1936,1158,Accessories,East,1311.1,4,40,Non-Binary,3/5/2024
1937,1173,Home Goods,South,3423.97,7,57,Female,2/14/2024
1938,1065,Apparel,North,1957.57,7,23,Non-Binary,5/20/2024
1939,1073,Accessories,West,247.05,6,56,Non-Binary,3/29/2024
1940,1178,Electronics,West,551.6,6,57,Female,1/8/2024
1941,1027,Sneakers,South,1567.14,8,38,Female,1/18/2024
1942,1118,Home Goods,West,3389.92,10,62,Female,3/19/2024
1943,1046,Electronics,North,1568.31,7,27,Non-Binary,2/11/2024
1944,1085,Accessories,East,185.13,10,43,Non-Binary,4/13/2024
1945,1016,Home Goods,West,1446.66,3,46,Female,2/1/2024
1946,1048,Apparel,West,2074.57,6,68,Non-Binary,4/22/2024
1947,1059,Apparel,West,206.58,1,28,Non-Binary,5/18/2024
1948,1007,Sneakers,South,1205.91,3,48,Non-Binary,2/16/2024
1949,1193,Electronics,North,166.04,9,52,Female,3/26/2024
1950,1025,Sneakers,East,990.39,4,37,Male,4/14/2024
1951,1165,Electronics,East,865.48,3,58,Non-Binary,2/13/2024
1952,1177,Accessories,North,1145.27,4,67,Female,1/3/2024
1953,1178,Electronics,South,2784.77,7,64,Non-Binary,5/18/2024
1954,1120,Apparel,North,197.11,3,26,Non-Binary,5/3/2024
1955,1170,Apparel,West,1020.9,3,21,Male,1/8/2024
1956,1130,Electronics,North,259.72,2,61,Female,4/24/2024
1957,1187,Accessories,South,62.7,2,20,Male,4/26/2024
1958,1040,Sneakers,South,25.75,1,50,Female,5/2/2024
1959,1149,Home Goods,North,181.14,9,55,Male,1/17/2024
1960,1050,Apparel,South,3212.13,10,20,Male,2/16/2024
1961,1170,Apparel,South,2498.36,6,21,Female,2/3/2024
1962,1120,Apparel,North,478.17,7,24,Male,3/25/2024
1963,1079,Sneakers,North,2085.91,8,24,Non-Binary,4/15/2024
1964,1105,Apparel,West,1078.28,4,51,Non-Binary,3/17/2024
1965,1059,Apparel,South,2427.81,7,18,Female,1/4/2024
1966,1199,Accessories,East,704.93,9,29,Male,1/11/2024
1967,1162,Sneakers,East,1358.9,3,28,Female,5/19/2024
1968,1086,Electronics,West,2028.03,5,19,Non-Binary,3/23/2024
1969,1112,Apparel,South,942.27,9,50,Female,1/23/2024
1970,1119,Home Goods,South,995.57,4,62,Female,4/22/2024
1971,1017,Accessories,North,2323.09,6,18,Male,3/10/2024
1972,1154,Apparel,West,2013.59,6,28,Male,5/8/2024
1973,1152,Electronics,North,1291.3,10,22,Non-Binary,3/24/2024
1974,1073,Accessories,North,367.84,2,65,Female,1/29/2024
1975,1057,Sneakers,East,346.35,4,32,Non-Binary,3/18/2024
1976,1083,Apparel,North,389.59,1,32,Non-Binary,1/27/2024
1977,1181,Sneakers,West,1690.14,4,31,Non-Binary,1/13/2024
1978,1177,Accessories,West,2786.69,10,42,Male,4/2/2024
1979,1062,Accessories,East,457.78,1,54,Female,1/28/2024
1980,1089,Sneakers,East,1861.8,7,33,Female,4/17/2024
1981,1102,Home Goods,North,1509.81,9,55,Male,5/4/2024
1982,1135,Accessories,West,2073.77,6,60,Non-Binary,4/17/2024
1983,1000,Accessories,North,2942.89,6,41,Male,5/21/2024
1984,1131,Accessories,North,458.05,1,58,Non-Binary,1/15/2024
1985,1024,Electronics,West,349.16,3,61,Female,2/23/2024
1986,1044,Home Goods,North,76.76,3,61,Non-Binary,2/14/2024
1987,1041,Home Goods,North,2322.9,7,64,Non-Binary,1/29/2024
1988,1159,Apparel,West,32.85,3,36,Male,3/20/2024
1989,1156,Home Goods,East,2458.88,8,62,Male,4/27/2024
1990,1083,Apparel,North,208.99,1,19,Male,2/23/2024
1991,1194,Electronics,East,1563.99,5,51,Female,3/13/2024
1992,1184,Sneakers,North,2694.63,8,52,Female,1/24/2024
1993,1169,Accessories,West,1205.79,9,48,Male,5/11/2024
1994,1092,Accessories,North,735.67,3,55,Male,3/16/2024
1995,1113,Apparel,West,64.92,2,31,Male,1/30/2024
1996,1008,Electronics,South,693.33,8,67,Female,3/8/2024
1997,1031,Home Goods,West,1919.32,4,42,Female,4/28/2024
1998,1141,Sneakers,East,1178.18,8,38,Non-Binary,3/20/2024
1999,1008,Electronics,North,1389.96,6,42,Male,1/9/2024
2000,1151,Accessories,East,1263.86,3,33,Female,3/21/2024
